id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4706776,COZY LARGE BEDROOM in the city center,286688,Paolo,,Santo Stefano,44.48728,11.34222,Private room,50,15,54,2024-02-01,0.48,1,124,3,
4773350,A Bologna Cosy apartment,24620140,Lucia,,Porto - Saragozza,44.49081,11.33216,Entire home/apt,95,4,492,2024-03-12,4.36,1,47,33,
4791993,Casa Romagnoli,24697543,Fabio,,Santo Stefano,44.47438,11.36997,Entire home/apt,65,2,18,2016-10-16,0.16,1,53,0,
4813036,"""A Cà Mì"" in Centro a Bologna",24788923,Prisca,,Santo Stefano,44.49300765991211,11.352829933166504,Entire home/apt,80,3,110,2023-08-03,1.00,1,54,4,
4834186,Inside gates 12thcentury city wall,1897154,Raffaella,,Porto - Saragozza,44.49506,11.33867,Entire home/apt,40,31,31,2022-10-08,0.28,1,74,0,
4852502,Interno 1,24965035,Enrico,,Santo Stefano,44.49055,11.34923,Entire home/apt,96,1,179,2023-09-23,1.63,2,5,2,
4870519,B&B Acasamia: camera  1 BLU,4373635,B&B A Casa Mia,,Porto - Saragozza,44.49522,11.33001,Private room,60,1,57,2024-02-04,0.53,3,292,11,037006-BB-00277
4953647,A due passi - camera Luna CIR 037006-BB-00383,25533311,Piero,,Porto - Saragozza,44.49489,11.33976,Private room,97,2,120,2023-12-10,1.17,2,164,31,
5001023,Le statue-luxury open space-five stars suite,25736875,Simone,,Porto - Saragozza,44.49894,11.34127,Entire home/apt,134,2,354,2024-03-11,3.23,1,172,58,
5012513,"When the '500's Poetry ""Checked in""",25852274,Maria Chiara,,Porto - Saragozza,44.49469,11.33891,Entire home/apt,87,2,301,2024-02-20,2.73,1,22,22,
5013391,A due passi - camera Sole CIR 037006-BB-00383,25533311,Piero,,Porto - Saragozza,44.49412,11.33886,Private room,97,2,89,2024-01-01,0.81,2,192,26,
5033080,Ca' di Vale: uno scorcio sui tetti,25982140,Carlotta,,Porto - Saragozza,44.49258,11.33192,Entire home/apt,74,3,130,2024-03-04,1.22,1,154,2,
5048949,Romantic apartment on the roof,1171778,Sofia,,Santo Stefano,44.49771,11.34966,Entire home/apt,150,2,321,2024-03-19,2.87,1,257,32,
5125479,Charming apartment in the center,26492441,Sabrina,,Porto - Saragozza,44.493314938039504,11.334967389047266,Entire home/apt,114,2,95,2023-11-20,0.86,1,270,8,
5131580,Nina's Loft - a historical cellar,746109,Federica,,Porto - Saragozza,44.497032,11.333184,Entire home/apt,500,1,169,2023-10-26,7.20,2,350,103,P.G.N 87363/2022 in data 21/02/2022
5229284,Charming Apartment in Old Town,27060471,Marco,,Porto - Saragozza,44.50421,11.33705,Entire home/apt,89,2,91,2024-02-19,0.84,1,38,23,PG 47810/06
5315089,Bright studio apartment with terrace in the center,27532595,Maria Grazia,,Porto - Saragozza,44.50185,11.34215,Entire home/apt,100,1,587,2024-03-21,5.37,1,235,93,
5428240,LUXURY ATTIC WITH PRIVATE LIFT IN THE CITY CENTER,8412805,Carolina & Cristina,,Porto - Saragozza,44.4891,11.33718,Entire home/apt,451,2,304,2024-03-24,2.90,4,204,54,
5437583,affitto camera da letto matrimoniale,28208028,Maria,,Borgo Panigale - Reno,44.50661,11.29698,Private room,75,1,100,2024-03-21,0.91,1,318,23,
5458272,HAPPY HOME BO FAIR Self Check-in FREE PARKING,28285881,Roberta & Mario,,San Donato - San Vitale,44.502,11.36158,Entire home/apt,219,1,231,2024-03-17,2.11,2,143,36,037006-AT-00433
5494749,Accogliente a due passi dal centro.,28493898,Christian,,Porto - Saragozza,44.4941,11.31884,Entire home/apt,57,2,151,2024-03-13,1.38,1,288,33,
5505257,"Martini's interno 4 
  -Centro storico ma non Ztl-",28458607,Donata,,Porto - Saragozza,44.49584220227218,11.327698002660181,Entire home/apt,94,3,491,2024-03-24,4.48,2,183,47,037006-CV-00868
5509330,BeHome |Studio Flat in the City Center,28574369,Giuseppe,,Santo Stefano,44.49902,11.35469,Entire home/apt,145,2,61,2023-09-24,0.65,1,269,7,99322/28.02.2022 ( CIR: 037006-AT-02211 )
5530453,Casa delle Moline.......nel cuore di Bologna,28533520,Michela,,Santo Stefano,44.49866,11.34594,Entire home/apt,99,2,97,2024-02-18,0.89,1,35,13,
5596670,Residenza Littera,4136566,Maddalena,,Porto - Saragozza,44.4929,11.32905,Entire home/apt,116,1,261,2023-10-22,2.39,1,73,8,
5596958,Quiet House in Bologna center,21694640,Paolo,,Santo Stefano,44.49138,11.35653,Entire home/apt,96,1,174,2024-02-28,1.75,1,221,12,037006-AT-02294
5623483,Lovely  in the hearth of Bologna,9643122,Franco,,Porto - Saragozza,44.49249,11.33591,Entire home/apt,110,2,83,2024-03-10,0.76,1,251,9,
5663061,Brand new apt in city center,22818703,Francesca E Alessandro,,Porto - Saragozza,44.49256,11.33822,Entire home/apt,152,2,306,2024-03-10,2.82,3,97,44,
5796449,Carpaccionmymind,4141786,Simone & Ilaria,,Savena,44.48455,11.38171,Private room,31,1,132,2024-02-28,1.23,1,6,20,
5837131,LikeHome - Accoglienza in centro storico,30169759,Jonathan,,Santo Stefano,44.48927,11.34877,Entire home/apt,84,3,308,2024-03-13,2.84,1,42,38,037006-AT-03011
5856975,"Le stanze di Sara - room ""Elegante""",29995287,Marco,,Porto - Saragozza,44.49759,11.33328,Private room,94,2,30,2023-11-18,0.29,3,269,3,
5864670,"Le stanze di Sara - room ""Briosa""",29995287,Marco,,Porto - Saragozza,44.4981,11.33339,Private room,99,2,24,2023-10-22,0.27,3,277,2,
5865395,"Le stanze di Sara - room""Romantica""",29995287,Marco,,Porto - Saragozza,44.49641,11.33406,Private room,101,2,59,2023-11-14,0.55,3,273,18,
5885899,Upscale quiet apartment downtown,21480118,Daniela,,Santo Stefano,44.48679,11.33057,Entire home/apt,250,2,3,2022-01-15,0.03,1,336,0,
5888440,Camera matrimoniale vicina a Bolognafiere,30579105,Angelo,,San Donato - San Vitale,44.50874,11.37755,Private room,96,1,30,2023-03-18,0.28,1,85,0,
5938714,Ca' del Genio: camera con vista,30832857,Lorenzo,,Porto - Saragozza,44.48151,11.32216,Private room,85,1,146,2023-12-18,1.38,2,280,14,
5952668,Martini's Interno 3-Centro  storico ma non Ztl-,28458607,Donata,,Porto - Saragozza,44.49664587552365,11.329940868592143,Entire home/apt,112,3,497,2024-03-11,4.58,2,171,46,037006-CV-00868
6014087,Casa Dotti : un B&B nel verde,31190835,Lorena,,Porto - Saragozza,44.487545,11.316307,Entire home/apt,80,1,73,2024-03-19,0.68,1,313,13,
6060728,cozy studio apartment Perugino's house,30961103,Cinzia,,Savena,44.48051,11.37843,Entire home/apt,50,7,23,2020-11-01,0.22,1,0,0,
6061875,Delightful sunny apartment,31452296,Monica,,Santo Stefano,44.47959,11.33609,Entire home/apt,200,7,39,2023-09-07,0.37,1,183,3,
6150628,Spacious apartment in the center of Bologna,31906158,Chiara,,Porto - Saragozza,44.49678,11.32967,Entire home/apt,234,2,102,2024-01-07,0.96,1,23,11,037006-CV-00385
6241921,Un'isola di cielo tra torri e città,32402444,Stefania,,Porto - Saragozza,44.49946,11.33321,Entire home/apt,130,2,65,2023-06-25,0.60,2,320,3,
6349765,Suite Nico Bologna Centro,33080120,Nicoletta,,Santo Stefano,44.5044,11.34635,Entire home/apt,179,1,107,2024-02-24,2.36,2,175,32,PG 436334/2020
6353643,La casa di Barbara vi accoglie a Bo,11966417,Barbara E Franco,,Navile,44.50858,11.34626,Entire home/apt,93,1,81,2020-03-08,0.75,1,84,0,
6445982,RESIDENCE SANT'ORSOLA - FAMILY SUITE APARTMENT,33654532,Alpe,,San Donato - San Vitale,44.49391,11.36149,Entire home/apt,156,1,51,2023-11-26,0.47,7,159,4,
6461406,penthouse in the center with large terrace,33743816,Francesco,,Porto - Saragozza,44.49932,11.33996,Entire home/apt,113,1,376,2023-05-14,3.62,1,48,1,
6469289,"Funtanir Rooms, Bologna center",33796853,Valerio,,Porto - Saragozza,44.49828,11.33685,Entire home/apt,505,2,133,2024-03-08,1.26,7,22,31,CIR 037006-AF-00154
6473456,RESIDENCE SANT'ORSOLA -  SUITE DELUXE APARTMENT,33654532,Alpe,,San Donato - San Vitale,44.49444,11.36155,Entire home/apt,130,1,39,2023-09-09,0.36,7,158,4,
6478607,RESIDENCE SANT'ORSOLA - JUNIOR SUITE APARTMENT,33654532,Alpe,,San Donato - San Vitale,44.49291,11.36164,Entire home/apt,139,1,20,2023-10-31,0.19,7,156,2,
6478617,"Ensuite triple room, Bologna center",33796853,Valerio,,Porto - Saragozza,44.49846,11.33643,Private room,116,1,112,2023-10-01,1.05,7,28,3,CIR 037006-AF-00154
6478631,"Ensuite double room, Bologna center",33796853,Valerio,,Porto - Saragozza,44.49814,11.33702,Private room,92,1,76,2024-02-28,0.71,7,23,4,CIR 037006-AF-00154
6478930,"Ensuite Single Room, Bologna Center",33796853,Valerio,,Porto - Saragozza,44.49846,11.33643,Private room,74,1,27,2023-11-23,0.25,7,24,4,CIR 037006-AF-00154
6501948,RESIDENCE SANT'ORSOLA - SUPERIOR SUITE APARTMENT,33654532,Alpe,,San Donato - San Vitale,44.49389,11.36106,Entire home/apt,149,1,23,2023-09-07,0.22,7,157,2,
6554987,Offresi accogliente appartamento,20594552,Giorgio,,Navile,44.54187,11.35696,Entire home/apt,74,1,67,2022-10-13,0.69,1,1,0,
6580679,Wonderful double room for rent,34423776,Ivano,,Navile,44.51066,11.34681,Private room,57,1,284,2024-03-17,2.73,1,326,82,
6581339,charming apartment in the historic,30037800,Carlo,,Porto - Saragozza,44.48924,11.33721,Entire home/apt,100,2,162,2024-03-22,1.54,1,106,37,037006-AT-02696
6617704,Feste e grigliate tra amici,19982224,Maurizia,,San Donato - San Vitale,44.52793,11.40242,Entire home/apt,50,1,40,2023-12-25,0.43,3,161,6,
6617713,Antico podere nel verde di Bologna,19982224,Maurizia,,San Donato - San Vitale,44.52638,11.40068,Private room,500,1,15,2023-09-10,0.15,3,361,3,
6620330,BigBright&Beautiful free wi-fi&park,10565373,Michela Borghetto,,Borgo Panigale - Reno,44.51472,11.28494,Entire home/apt,,1,76,2022-07-11,0.71,17,4,0,CIR (Codice Identificativo di Riferimento) associato alla struttura è 037006-CV-00520
6623029,East Room,34645622,Mamy & I (Simonetta & Bruno),,San Donato - San Vitale,44.49474,11.39721,Private room,27,2,34,2024-03-07,0.33,3,229,7,
6711629,"Ensuite Room, Bologna Center",33796853,Valerio,,Porto - Saragozza,44.49836,11.3382,Private room,116,1,66,2019-11-24,0.62,7,29,0,CIR 037006-AF-00154
6711715,"Ensuite Twin Room, Bologna center",33796853,Valerio,,Porto - Saragozza,44.49846,11.33643,Private room,95,1,37,2024-01-21,0.35,7,22,8,CIR 037006-AF-00154
6722756,"Best location, great view fab flat",35203525,Valeria,,Porto - Saragozza,44.50346,11.34476,Entire home/apt,98,3,421,2024-03-19,3.96,1,29,64,
6753167,B & B 21,35359157,Luana,,Santo Stefano,44.50093,11.34971,Entire home/apt,206,2,159,2024-03-03,1.50,5,137,30,037006-AF-00172
6817384,Comodo Appartamento fronte Stazione Centrale,35458683,Raffaella & Miro,,Navile,44.50819,11.34366,Entire home/apt,112,2,176,2024-03-11,1.95,3,68,35,
6903319,Double room #2,29404800,Diego,,Santo Stefano,44.50141,11.35002,Private room,88,1,65,2023-10-14,0.62,3,351,10,
6908792,Double room #1,29404800,Diego,,Santo Stefano,44.50203,11.34997,Private room,93,2,25,2022-07-20,0.24,3,350,0,
6909146,Single Room #1,29404800,Diego,,Santo Stefano,44.50204,11.35001,Private room,87,1,125,2023-12-28,1.18,3,332,11,
6926821,"Luxury 65 Mq  beside the ""2 Towers""",25500072,Federico,,Santo Stefano,44.49531,11.34374,Entire home/apt,158,2,315,2024-02-21,2.97,1,95,16,
7138583,QUIET LOVELY ROOM IN THE HEART OF BOLOGNA,37387758,Matteo,,Porto - Saragozza,44.49706,11.33371,Private room,69,2,109,2024-02-25,1.03,2,57,16,037006-BB-00653
7155821,Trilocale con 2 camere da letto 2 bagni e cucina,37474650,Clemente,,San Donato - San Vitale,44.491,11.3598,Entire home/apt,106,3,29,2024-03-17,0.28,1,11,6,
7164887,Lovely central apartment in Bologna,9698638,Marco,,Porto - Saragozza,44.4953,11.32841,Entire home/apt,50,3,210,2024-03-05,1.99,1,22,27,
7183613,Casa Ranocchi - Elegant home in central Bologna,6855688,Fabio E Marina,,Santo Stefano,44.49454,11.34523,Entire home/apt,160,3,202,2024-03-20,1.95,1,87,35,
7187900,"Ensuite double room, Bologna center",33796853,Valerio,,Porto - Saragozza,44.49857,11.33692,Private room,92,1,148,2024-02-29,1.40,7,24,6,CIR 037006-AF-00154
7197274,City Center Beautiful loft with terrace,36812437,Simona Rita,,Santo Stefano,44.4925537109375,11.34273624420166,Entire home/apt,260,3,267,2024-03-24,2.74,1,170,48,U05220
7238747,Mansarda Teatro Duse | Centro,33080120,Nicoletta,,Santo Stefano,44.48795,11.34915,Entire home/apt,150,1,197,2024-01-05,1.87,2,97,9,037006-AT-00419
7274563,modern apartment in Bologna,38086009,Gabriele,,Navile,44.51520538330078,11.351008415222168,Entire home/apt,188,1,28,2024-01-09,0.27,5,58,9,
7298587,Camera in centro storico,38229371,Lorenza,,Santo Stefano,44.49495,11.35264,Private room,,2,251,2024-02-18,2.37,1,3,13,
7442902,Charming Apartment with Two Towers view,38991644,Francesca,,Santo Stefano,44.494380950927734,11.345423698425293,Entire home/apt,409,3,62,2024-03-11,0.61,4,190,18,
7508130,Cozy room with Private Bathroom,39333094,Carla E Franck,,Borgo Panigale - Reno,44.50366,11.30306,Entire home/apt,69,1,315,2024-02-03,3.00,3,56,5,
7553325,Stanza matrimoniale in centro,35359157,Luana,,Santo Stefano,44.49918826255068,11.348728474925682,Private room,49,1,162,2024-02-28,1.72,5,2,24,037006-AF-00172
7554228,Stanza singola in centro,35359157,Luana,,Santo Stefano,44.50099,11.34752,Private room,31,1,342,2024-03-10,3.26,5,1,38,037006-AF-00172
7555420,Stanza matrimoniale o doppia,35359157,Luana,,Santo Stefano,44.4996,11.34797,Private room,49,1,191,2024-03-10,1.93,5,2,37,037006-AF-00172
7640057,Casa di TonyMan,15869169,Tony,,Porto - Saragozza,44.49091,11.30779,Entire home/apt,76,2,178,2024-01-02,1.71,2,127,27,
7707561,Bentivogli Panoramic skyView - La casa nido -,40485831,Annalisa,,San Donato - San Vitale,44.495967,11.364348,Entire home/apt,70,1,758,2024-03-18,7.25,1,154,102,CIR 037006-AT-00428
7746682,Spazio privato matrimoniale LuNa in centro Bologna,9207967,Natascia,,Porto - Saragozza,44.49839,11.33988,Private room,83,2,97,2023-02-26,0.93,2,164,0,
7767032,"Blue Room, cozy flat in city center",4238164,Fernando,,Porto - Saragozza,44.49119,11.33804,Private room,63,2,145,2024-03-10,1.48,1,9,18,
7772868,D'Azeglio16,34640632,Susanna,,Porto - Saragozza,44.4926,11.34199,Entire home/apt,102,2,183,2024-03-18,1.77,1,132,45,037006-AT-00415
7816981,Luxury Suite University,8948505,Giovanni,,Santo Stefano,44.49786,11.35497,Entire home/apt,224,3,46,2024-01-13,0.44,4,270,2,037006-AF-00270
7835050,appartamento serlio 24/1,36840561,Pierandrea,,Navile,44.508419,11.351015,Entire home/apt,189,2,0,,,5,236,0,
7835540,appartamento serlio 24/2,36840561,Pierandrea,,Navile,44.50749,11.35042,Entire home/apt,189,1,2,2023-09-24,0.17,5,245,2,
7858288,doubleroom in the nicest  street!,2179522,Maria Teresa,,Porto - Saragozza,44.49099,11.34158,Private room,40,2,571,2023-10-08,5.47,1,55,37,
7925205,Appartamento (a4) privato in centro,41791621,Matteo,,Porto - Saragozza,44.49892,11.34314,Entire home/apt,80,1,165,2024-02-25,1.59,2,248,36,
7948416,Appartamento ad uso turistico,41915298,Stefano,,Porto - Saragozza,44.49326,11.31403,Entire home/apt,110,1,119,2024-01-21,1.14,1,348,22,Protocollo Pg 376256  CIR 037006-AT-02708 Codice Struttura U07391
7963175,Piccola mansarda presso l'aeroporto,42003309,Amy,,Borgo Panigale - Reno,44.52635,11.28256,Entire home/apt,30,1,43,2017-02-03,0.42,1,77,0,
7980504,surrounded by green in Bologna,40011753,Stevan,,Navile,44.54255,11.3525,Private room,51,1,110,2024-03-24,1.08,1,342,54,
7996811,[STAZIONE CENTRALE ★★★★] Appartamento con terrazzo,2688746,Danilo,,Santo Stefano,44.50079,11.35231,Entire home/apt,101,3,173,2024-02-12,1.67,5,18,24,037006-CV-00078
8003833,Bookworm's B&B in BO,1373203,Ludovica,,Porto - Saragozza,44.49976306316799,11.342285297775033,Private room,68,1,161,2024-03-04,1.56,2,2,42,037006-BB-01113
8013326,"2,5 KM FAR FROM FAIR, FREE PARK!",10565373,Michela Borghetto,,San Donato - San Vitale,44.51783,11.3953,Entire home/apt,583,1,28,2023-07-31,0.27,17,40,2,CIR (Codice Identificativo di Riferimento) associato alla struttura è 037006-CV-00520
8126369,Appartamento in villa  zona verde,42912706,Lulli,,Porto - Saragozza,44.49272,11.32153,Entire home/apt,65,90,22,2023-04-07,0.25,1,107,1,
8135819,Cozy Single Room in the old town,42963739,Simona,,Santo Stefano,44.49065,11.35587,Private room,82,1,137,2023-09-25,1.32,4,183,14,
8159300,Comfortable Double Room in the town center,42963739,Simona,,Santo Stefano,44.49137,11.35607,Private room,100,1,74,2023-09-29,0.73,4,193,17,
8159459,Cozy Apartment in Bologna old town,42963739,Simona,,Santo Stefano,44.49086,11.35432,Entire home/apt,264,1,242,2024-03-11,2.34,4,181,14,
8205455,"Stanza in trilocale, a due passi dalla Fiera",32688743,Rosanna,,San Donato - San Vitale,44.50684,11.37112,Private room,40,3,37,2024-02-25,2.03,1,13,30,
8206716,Downtown Apartment HEPA–UV Germicidal Air Purifer,43275535,Alessandro,,Santo Stefano,44.48816,11.34296,Entire home/apt,40,1,510,2024-03-18,4.92,1,260,24,
8242546,Cà del Genio: cameretta con vista,30832857,Lorenzo,,Porto - Saragozza,44.47991,11.32206,Private room,75,1,98,2024-03-24,0.95,2,91,19,
8266894,Luca's Garden Free WiFi & Car Park,20276253,Luca,,Santo Stefano,44.48385,11.34689,Private room,84,3,235,2024-03-24,2.28,1,153,28,037006-BB-00819
8318165,Beautiful penthouse in city center with balcony,43852206,Gianmaria,,Porto - Saragozza,44.49026,11.33354,Entire home/apt,154,2,475,2024-03-10,4.59,1,121,46,037006-CV-00855
8323255,MANSARDA *Sakura* IN PIENO CENTRO STORICO -Bologna,43744254,Alma,,Santo Stefano,44.49184,11.35523,Private room,74,1,41,2024-03-23,0.40,1,359,3,
8331727,Cozy apartment in West Bologna,43921490,Paolo,,Borgo Panigale - Reno,44.50492,11.3008,Entire home/apt,,2,30,2024-02-10,0.29,1,272,5,
8366007,Loft Little Lion,44092835,Giancarla,,Savena,44.48054,11.38212,Entire home/apt,70,1,151,2023-07-16,1.56,2,77,3,
8417950,Apartments to rent in Bologna,34743110,Vincenza,,Santo Stefano,44.49517,11.35136,Entire home/apt,66,4,107,2024-03-09,1.08,1,293,16,
8502257,Deliziosa camera con bagno privato,39843959,Alessandra,,Santo Stefano,44.5041,11.35108,Private room,100,2,8,2017-04-05,0.08,1,359,0,
8630595,Luminosa stanza in Zona Mambo,16369622,Isabella,,Porto - Saragozza,44.5039,11.33225,Private room,55,1,244,2024-03-17,2.38,1,73,27,
8642390,THE GATEWAY - historical city center,19526336,Antonio,,Porto - Saragozza,44.50381,11.34061,Entire home/apt,146,3,35,2024-03-04,0.34,1,211,13,037006-AT-02226
8650395,"Appartamento ""IL FOCOLARE""",27780872,Gianluca,,San Donato - San Vitale,44.49343,11.38175,Entire home/apt,63,3,218,2024-03-06,2.16,2,47,41,26081969
8683879,camera matrimoniale con bagno condiviso,45600045,Eunice,,Navile,44.52135,11.33013,Private room,103,2,9,2023-12-10,0.09,2,111,2,
8695792,Quiet flat with Private Free Garage outside ztl,27684937,Barbara,,Santo Stefano,44.485306,11.340084,Entire home/apt,106,2,383,2024-03-21,3.79,1,242,47,
8697489,Z8 Aria - Nice studio flat,11890324,Silvia E Jacopo,,Santo Stefano,44.501881,11.351547,Entire home/apt,112,1,178,2024-03-10,1.75,12,97,11,037006-CV-00152
8702765,La Mansarda della Musica,45685386,Massimo,,Santo Stefano,44.50166,11.34535,Entire home/apt,159,2,329,2024-01-05,3.35,2,205,26,
8732902,Panoramic Loggia in Medieval City,6657170,Gabriele,,Santo Stefano,44.49596,11.35054,Entire home/apt,87,3,468,2024-03-22,4.79,1,132,67,
8852215,"I 4 GATTI Guesthouse. Room 4, Double 2° floor",5234186,Filippo,,Porto - Saragozza,44.49036,11.3289,Private room,132,1,21,2023-11-26,0.22,6,131,5,
8853909,"I 4 GATTI Guesthouse. Room 5, Double 2° floor",5234186,Filippo,,Porto - Saragozza,44.49107,11.32913,Private room,102,1,17,2023-10-18,0.17,6,143,1,
8984680,Bologna Bella Apartment,46937952,Francesca,,Porto - Saragozza,44.49611,11.33643,Entire home/apt,99,2,185,2024-01-01,1.81,2,68,27,037006-AT-00330
8998336,Two Towers Attic with terrace,38991644,Francesca,,Santo Stefano,44.494380950927734,11.345423698425293,Entire home/apt,310,3,8,2023-07-19,0.08,4,0,3,
8999261,the frog's hideaway (cir: 037006-at-00485),47002452,Marco,,Santo Stefano,44.49453,11.3468,Entire home/apt,119,3,15,2024-01-06,0.18,1,203,1,
9035723,Luxury appartment with balcony,36510777,Matteo,,Santo Stefano,44.48558,11.33471,Entire home/apt,,5,0,,,1,267,0,
9180592,ROOM IN BOLOGNA FIERA AREA WITH BREAKFAST,45597403,Patrizia,,San Donato - San Vitale,44.49917,11.37046,Private room,43,3,70,2024-01-01,0.71,1,319,13,
9192098,Bright and central apartment,47819458,Guido,,Santo Stefano,44.495121002197266,11.344029426574707,Entire home/apt,153,1,120,2024-03-07,1.87,10,225,24,037006-cv-00561
9203421,Holiday Home for your stay in Bologna,47871791,Emanuela E Andrea,,Navile,44.508824,11.355365,Entire home/apt,256,3,28,2024-03-13,0.29,1,328,17,
9206841,The aunt's house,47885538,Claudia,,Savena,44.47822570800781,11.377643585205078,Private room,37,2,28,2024-03-24,0.28,1,87,6,037006-BB-01156
